,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,Bankrupt
638,752215052.4364372,-449452592.68482804,-256779210.340273,-755143317.3917104,628515382.0304642,2565440134.8873353,-1021495937.909866,-17885057.810266085,0
639,8910841771.251842,-5238725431.435411,300616048.47153085,145277178.97938016,-1177292275.9048653,-743321178.3869672,-1675157902.1597838,821654695.245734,0
640,11112215344.477053,-5179395012.307181,1610150175.0955575,-2101470942.0907457,6156787231.582266,-173840241.6589391,-1079708640.4256587,1408605151.723698,0
641,7510268950.400222,-3183415200.2716455,-3246241746.330861,-3527223642.525418,-1577664405.9295669,4029994300.185183,-3358188100.544078,-392847419.49231017,0
642,8306022390.523468,41568707.88275513,-1598243406.7620416,-2865655507.1862826,-973499222.8542651,-1002556655.2831655,5451377682.469523,2779669279.9755197,0
643,8739079461.940968,-2221839028.2182403,-1835315370.4825342,-4659338859.282631,4378300908.673347,-1085370424.8831587,-646511935.9078254,145432433.70634255,0
644,10649868646.921532,-1090589741.1695983,3614120569.220706,705280045.4458159,-3015973852.4040303,-2234253298.2863255,-728838349.3216046,8822276640.000359,0
645,6714098799.529873,-2772943960.020113,-2500180659.329207,-2318451308.8398433,-2754496500.134907,136250516.04306394,7160526787.478789,-482776372.8960866,1
646,12238372187.907051,-1036911868.1340946,7688645840.908859,1239751306.1340904,-1711843837.296447,1624449645.267485,-2369117803.395226,-3810365484.900506,0
647,10844875743.387268,-6648964745.051092,2358286947.222058,792598480.5311716,1753843311.5357285,-861317709.2594961,-1476651306.3377643,1618396615.4055154,0
648,7631102521.35305,-3145649883.469444,-1704077273.0637155,-3062577632.9607744,213189720.595911,2002745517.2379098,7525534795.935121,-181309399.7226715,0
649,8090638584.0602,-5836280717.543787,229857508.08509013,81020931.05840124,-2597261654.865065,5277751574.194562,5780509647.239099,456269227.52425146,0
650,7307114421.622715,-3981109214.551042,152774725.83474562,207241545.19480357,-1140393960.8596356,-2721416142.8259616,-606796238.5694983,644500584.0602806,0
651,11670770395.36898,521371526.1468036,7867535782.219197,2214239484.5302963,-5872362487.895746,2237616969.2849264,6652862120.098912,5833169478.2178335,0
652,9272239874.097742,-189212044.53270775,-4949369147.297441,6494153106.690626,23162046.172585674,-64080150.339489,-1090714954.7838857,30933630.743236475,0
653,8531311015.343235,-5396178505.832889,1333751637.5203938,868968068.069069,-319285610.1414447,-773010083.5771024,-1420161931.1294978,1111213010.5623941,0
654,6946681694.263341,-2652560173.3574595,-3155447635.8003554,-2364194382.3658175,-3217513029.623714,-1104996396.502157,-1574583020.750953,-411343818.20434666,0
655,7498602790.8326235,-3723859098.532059,1027446637.0067621,-1336484781.9347901,3739599113.4694576,867038025.0610393,-1170880678.6739712,932251054.1086942,0
656,4841161235.857305,-2064755460.7871938,-2085894153.0748234,-2312769813.00781,-940440736.8481419,2808103064.8534536,-2231372358.342673,-251143372.23329604,0
657,4338156806.869029,3096747684.021827,-5136541258.111491,5457206305.781878,3277531260.038859,3361663569.1790295,-843149389.5369854,-402393470.0735125,0
658,12189589663.090271,5986861258.300468,3198166154.3333364,-5873096936.173647,-546485748.6975013,2921766563.9994283,-2033682475.56261,4090053062.2165337,0
659,8607687033.292982,-3582276777.892552,-2606462622.7968507,-4510541984.364502,715089261.1137601,5964336622.035342,5480325584.727552,-369346260.79588646,0
660,3484071449.388225,-928491144.1058784,354415989.0920905,-2277669037.097918,3930945361.144351,1308506257.7315102,10270698971.835302,90529517.56089342,0
661,8063151524.031164,-6039538239.138599,1196739480.6426558,1802667027.5833874,-3331481471.915091,918266797.2168791,4046563153.0848794,846414332.1721681,0
662,4703522381.5208235,3021195086.3209968,-5375287478.396895,5354021092.54342,3553240961.31548,4406560682.953421,-1246657553.251436,-423207982.7945907,0
663,7723575144.630373,-171473001.5291546,7119023034.1184225,917695353.1635032,-1702122166.0071318,8565845323.522591,5705326492.834048,-3898617275.0041676,0
664,7958719308.506194,-3234031495.9680324,-3513077527.7557316,-3308706135.9812117,-2511775550.921462,1962126496.0769398,-2827070422.475731,-439223233.32058394,0
665,9371116634.342922,-5907368206.960233,1332981274.3628654,684330306.8084635,-153810102.76544452,-61559720.6306993,-1828405220.3978603,1179713000.3049102,0
666,8772062984.208488,-4618421838.85028,-265287798.59551376,-1859848495.5632594,1468947402.1751127,3044081448.001593,-2655490274.8462543,635302861.7227718,0
667,12038799696.411669,-1532232968.5802946,-4281834427.500176,6812035418.063801,1681196220.9101605,61909735.2500355,-1353465601.685045,504882923.14271253,0
668,3137686567.804112,-4181468341.337374,3710457502.6766987,2927568065.4985504,1108596259.9969416,4041518248.3564887,-1872172789.0761118,1408101405.0070179,0
669,8639017036.974205,982142426.1818851,-7064054159.279147,4056587695.534429,-1725609616.9223032,-1754065903.3308456,-748440522.7547141,-752160135.9159026,0
670,11794090913.4813,-6984996840.35046,3522379584.9085937,1391927763.7441332,3252163653.9152355,-3858320378.6304474,-254489763.59561786,2057025446.0403175,0
671,10384863738.957184,-6278713236.940947,2695788253.8365526,810138066.3106376,2618088388.341879,-1356644760.4881372,-1046408003.1665094,1685524796.5667567,0
672,8965241496.747173,2917720097.9351935,2580816192.568571,-2664970533.232391,-2210296742.7040343,-2298011506.453203,-539837980.7023263,-4811276593.209796,0
673,4296056868.62466,-267971358.26365706,579971768.1752454,-3356498594.7296567,7849053264.381846,-966832028.9300026,826960422.2221205,531792209.6637319,0
674,9142526793.543026,115850830.5111938,4525116649.612211,-22587203.340711582,-2289984601.29353,201342385.03853837,-1564228312.8960168,-3428283565.890551,0
675,5541804250.690154,4496970403.889297,2690918034.428036,-4245782903.8140755,6619237021.644182,-1026407573.4026699,1335622408.9286983,7217883515.4014,0
676,10635285562.00684,-5043927659.732831,534033678.59173065,-2505766698.8991256,4471022921.640816,1718847243.6468768,-2007004413.9312305,1035773241.767252,0
677,13739875830.475668,7369672688.189448,-2070119287.3415928,1114464419.0486944,1133645914.5143178,-2768197871.20124,283658005.26986885,1839690879.1903143,0
678,11696324958.219496,-5585876402.839224,-575809670.8619685,-3626884159.072847,3194781008.7543793,4549044152.130407,3805377871.753844,571384487.471954,0
679,525060531.3292913,-192450148.26312044,-242711569.02438822,-153952108.5648537,-291623013.2245468,-216629794.70224148,-76827171.82741752,-32412637.54382357,0
680,10713812005.292856,-2492024087.6223984,6151906158.286728,1857080915.219522,-2473980595.3936872,1858398651.7813754,-2525761581.068974,-2470193286.6875668,0
681,7833011190.457484,8840578897.63725,6545296175.585199,-4527769164.9979315,4458657700.657659,40893110.80843848,879239454.0947123,4412973252.138878,0
682,9049872673.662638,-2449589165.107332,-2385138181.7564163,-4224020507.3926463,2296633244.837511,-2544454687.5661287,-515393208.90353864,-40841.36706861189,0
683,8228286397.035179,-5737014155.831203,198687862.5083866,-122354191.59089975,-1958777136.936455,5046320865.372711,2982110670.945028,541533899.5247258,0
684,4206578116.816043,-3603928825.5150332,1552258532.0203285,195923570.35759708,956826773.7659545,5794201227.700972,5333355594.877739,595753884.805145,0
685,6246785816.502483,-1812106575.4024525,-2262485143.9463844,-1807999211.8431683,-3084304702.825416,-2482244053.8317156,-817682613.3685528,-688238221.2326403,0
686,9506867559.153471,-5638557186.720515,2847671966.1387124,1299297262.3379557,2320631980.443146,-3680619176.461063,-39079183.34374248,1660633514.7000694,0
687,5422484693.388549,-2481894652.597287,2856521628.3458376,-998811632.653262,7604100907.845464,246271039.44406283,162404121.43863457,1330239449.4298465,0
688,6847680748.204871,-4259968720.5817685,-199157626.7978527,164626209.0460552,-2100040578.6531386,421640763.60831404,-1871466490.0265002,497938304.6382824,0
689,11686238884.10909,-5196710964.502546,709597346.3373982,-3683305204.232266,7045967138.579323,3229683713.134951,-2355890112.146643,1176524105.839446,0
690,10784004620.913557,-4166651405.0275455,-139309014.30789518,-2888970478.7610974,3541679001.981231,-2829066121.521413,7007242627.339707,626997590.0526251,0
691,13168940004.955915,-2135205420.3081229,6048324742.507106,-897032180.9482255,2266950203.263997,2409085439.8222046,-2415318627.3913307,-2524881809.3211527,0
692,10262460612.66203,-514995304.65726286,3809831373.7911425,-145416569.23102346,-3029109925.358932,-1543431122.9775052,-1302062279.2918692,-3234031740.762238,0
693,9632726759.950336,-6200667450.976906,2024332176.762496,794190117.5863086,1062405880.9040669,558024909.2564658,-1895512327.5014617,1415745182.5567367,0
694,6146418783.006315,-2615837181.975156,-2720361902.6201625,-1846469524.9097133,-3811569898.1361732,-474452150.70284545,4196522873.4542174,-509388418.99218494,0
695,6445723875.269476,2814907449.3433657,-3371644486.3942437,2253382584.4982476,9353463196.649414,3573654.0794088864,907760949.1966239,173801392.4212034,0
696,8685944984.786549,-5622025760.971324,324040746.7193337,1240756243.7071173,-3340661680.997306,-1649018498.3349257,-1645757396.7888331,810264726.315573,0
697,13665967862.923754,-2436313661.0100617,5619652961.172475,-1603665589.7133586,3931308519.990584,1672040005.5864499,-2031881239.7602928,-2039715095.6806133,0
698,11505383536.408695,-6183107666.035259,2648209954.556395,-339992037.0799462,4809250452.664576,-1647219333.342598,-797449090.4154072,1762548837.9599605,0
699,6162817180.303883,-2258853997.399001,-2848789688.410786,-1806989181.2413104,-3422880237.298564,-2542658876.2575545,-901747105.7217532,-380438344.90504736,0
700,10414379462.594246,2617257332.9429026,2330126043.582579,-2150709274.9998126,-1493335513.9662178,-2837114011.476252,-442789495.3139167,-4617732689.596897,0
701,10771379358.410725,824634089.4399533,-5151281646.274126,676697343.7942165,5431437544.268977,-4306971113.768703,890443735.5582345,-114109286.6986712,0
702,10521805045.620182,2096485810.2943473,2163592969.9482303,-4212408733.208356,-506638774.8141642,2149924681.368038,-2263218939.5567703,-4769608819.293804,0
703,6326181722.8292265,-3513772735.0309715,301570162.3536165,298642040.1100948,-861773744.8699158,-2338804735.315226,-506762729.7275105,610517472.8024325,0
704,12678197682.077532,-2384701012.8658957,6697786703.105769,810227407.4346635,-1030701784.1320343,2843438661.2332215,-2949604982.621358,-2948426277.0243225,0
705,8504964816.493406,-4100391963.453969,-3285119735.656935,-4104808168.4183826,-1946095746.5020335,7554817560.543672,5520242275.1135235,-618832540.4998158,0
706,8300033066.227957,-5826505050.805649,1467535921.3821537,1826734161.4020967,-2021695826.3519754,-875157182.4766269,-1614082470.9833522,1133648383.0277605,0
707,7684260147.966699,-2997042557.1688776,-3457593444.459555,-2808572444.9360714,-3180702682.0835934,-182178555.10730246,-2071422915.7937553,-444692830.36485475,0
708,7749876702.4993305,-4446663916.928893,774063884.0867846,597328301.991322,-649819432.0338024,-2739945672.1030393,-590599494.115845,873489401.0522381,0
709,8650514206.928963,-5391640576.989408,-125826913.59179494,620867433.2409371,-3111156350.0694942,-811079936.5852027,-1928934859.242144,667894811.476933,0
710,6663408907.238558,-2952813613.1490636,-2813011733.3766594,-3524444456.01102,-626762161.7116107,5700194668.780665,-3652880323.1004586,-327457107.92281014,0
711,4449516280.818975,7438935419.515344,4940114946.978913,-2013440927.120023,-938950660.1548045,481183250.3309401,813983491.155382,3785938910.245531,0
712,7765179097.017126,-4445084122.171178,-1034472638.5116711,-15664814.319622647,-3928951778.213317,-1367209310.1714013,2089908122.4621139,206479790.99214268,0
713,9142321991.56956,-3112540023.269299,-2786806358.4823537,-4891257815.252288,2199803129.2269287,3079045618.731387,-2685586757.821891,-116621778.31403705,0
714,11646501718.606916,-1748205942.561774,5413294820.52094,503588849.12017226,-45464630.32785735,-3215986302.5798173,-453988309.52269197,-2204657988.134101,0
715,7415582440.5810175,-1871163401.2428477,-1863162458.8072448,4587491180.729033,-507312254.4080323,-1038781312.3560078,-743467986.9569887,473665722.8562691,1
716,9609159218.206568,-6907157321.09516,3244991980.3663244,1893226502.7400184,1403613337.1901095,1179765448.3913665,-2038178061.189338,1792594030.8692048,0
717,10051434005.310516,-5754620852.200154,2584041987.188444,120462009.44775866,3850581969.308998,-820288365.8635508,-981747619.0176382,1623750681.4130795,0
718,9567048894.793106,-5830596605.793009,1499033164.1568687,-314454827.8240677,1156469657.8047276,2083748472.9983392,7849750408.897916,956640290.2702267,0
719,9027791050.462278,-6437815875.10217,52154432.60509784,-378133529.7076954,-2442456212.6698594,7050522367.760938,5686369077.789047,457016454.3611044,0
720,7278896683.394584,-1816879712.4684055,-1002619968.8103737,-2326195307.8015347,460528562.65480185,-2914642826.588376,-224791456.62082708,-357077360.2938318,0
721,11389565517.391418,2697847198.2742743,3665471908.7162848,-4388721760.85585,1720381518.4305193,1105286721.5215921,-1551850911.7708046,-5004932633.54478,0
722,9576637964.110804,-5792092049.0075655,2441532386.1540217,305196490.5845619,3098034853.8042026,289134244.8620145,-1435065837.9490438,1540747311.5430834,0
723,5293840557.417032,-2111262394.751335,-2357646861.6485286,-2078078996.2556224,-1910982179.2102225,644816547.9697856,-1671185146.1658354,-298710216.2258055,0
724,6052815162.433471,-2899541481.159322,-2419986356.2643085,-2432100047.2360325,-2589992204.334191,3480253274.55427,6307711373.083246,-518736894.029416,0
725,6461964624.272206,-1807065096.594497,-1952958511.0927212,-2665086752.7275777,426322884.2462329,-2795533667.9587646,-206434663.5341194,-76908599.86690035,0
726,5809399693.483948,-2499489982.45171,-1612422774.1666439,-2020626301.2995162,-494014537.29447526,1149310139.3541362,-1710588796.0279086,-25193508.281215943,0
727,9785951261.602264,1620443675.7597754,1630875824.689232,-3904180969.528416,-2240434792.830231,5154955823.676098,-3571198650.1811485,-4828925683.743283,0
728,9080434247.463488,-2734478033.8142924,-2450657022.4938054,-4708699746.522193,2843529858.325591,629379962.2589093,-1632223549.9689965,-17548551.23750802,0
729,9665515680.139679,5361655414.384791,2639932745.6338687,-3681495636.892233,-3252518280.635791,-873959661.7153085,-794405043.0194213,2732407058.7140903,0
730,7520633556.438637,658758230.3202338,8890854756.493362,2237086248.2019887,-336225483.32625777,2680059191.1527596,5394965445.748918,-3666965402.8318176,0
731,7734996551.4229555,-3113630729.982657,-3343214977.886684,-3287867027.120934,-2136638669.7875967,2016263419.6975698,-2736676019.3515654,-404779722.5752834,0
732,11086668226.781078,-5781308756.8270445,647641368.9001632,-2366715533.273601,3447143473.844992,3688097459.5839186,4488265544.116001,896432618.6457385,0
733,10377455054.89784,978125632.6729751,-6455891912.957468,1834673271.665588,4799850060.203821,2776336830.762587,-1672942755.516322,-385052828.6274584,0
734,8573383094.559971,-6453238813.205781,2642772728.8079805,2590375962.258292,-1085792233.1815722,-540812131.698989,-1609759961.020722,1520709903.9269505,0
735,8968563808.879015,-5458619953.363884,302035819.8828507,986631655.5571842,-2789851032.363459,-2635914024.661376,-1238203652.2556992,826509749.8245214,0
736,8509873165.640211,-4860492310.433087,913584679.0442084,-196591456.7304584,954489538.1633501,-135574618.57757965,-1456680554.8758914,979276885.6641686,0
737,9511662559.801516,-5873056932.096901,-511592738.56294894,-416189344.74357975,-2270179799.5743313,2511764287.8972783,-3226454093.778502,618983598.103628,0
